,player,type,pass_outcome,pass_cross,pass_shot_assist,pass_through_ball,pass_technique,shot_outcome,shot_statsbomb_xg,shot_type,dribble_outcome,match_id,minute,location_x,location_y,pass_end_x,pass_end_y
11541,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,59,25.0,30.8,10.9,34.6
11542,Jens Lehmann,Pass,,,,,,,,,,3749052,59,13.1,33.2,39.0,5.1
11543,Ashley Cole,Pass,,,,,,,,,,3749052,59,66.2,3.3,70.2,13.1
11544,Robert Pirès ,Pass,,,,,,,,,,3749052,59,70.2,13.1,65.8,5.7
11545,Ashley Cole,Pass,,,,,,,,,,3749052,59,65.8,5.7,59.2,8.9
11546,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,59,59.6,8.9,64.0,15.5
11547,Robert Pirès ,Pass,,,,,,,,,,3749052,59,56.5,35.0,63.4,63.6
11548,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,59,66.4,68.0,86.3,75.9
11549,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,59,94.1,71.0,82.5,55.8
11550,Patrick Vieira,Pass,,,,,,,,,,3749052,59,82.3,55.8,80.9,46.9
11551,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,59,83.1,37.7,86.7,13.1
11552,Ashley Cole,Pass,,,,,,,,,,3749052,59,86.1,13.1,83.3,23.8
11553,Robert Pirès ,Pass,,,True,,,,,,,3749052,59,88.3,25.8,93.7,26.8
11554,Jens Lehmann,Pass,Incomplete,,,,,,,,,3749052,60,6.0,44.0,70.8,34.6
11555,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,60,58.6,31.2,82.3,3.7
11556,Thierry Henry,Pass,Incomplete,,,,,,,,,3749052,60,101.8,15.3,103.8,18.4
11557,Thierry Henry,Pass,Out,,,,,,,,,3749052,60,101.4,18.6,120.0,76.3
11558,Kolo Habib Touré,Pass,Incomplete,,,,,,,,,3749052,61,48.1,64.0,116.5,28.4
11559,Thierry Henry,Pass,Incomplete,,,,Inswinging,,,,,3749052,61,120.0,0.1,112.8,32.2
11560,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,61,110.2,62.8,95.3,61.4
11561,Robert Pirès ,Pass,,,,,,,,,,3749052,62,95.3,61.4,117.7,31.0
11562,Patrick Vieira,Pass,,,,,,,,,,3749052,62,117.7,31.0,116.9,38.9
11563,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,62,25.4,66.0,51.3,61.8
11564,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,62,43.4,58.5,37.9,54.2
11565,Kolo Habib Touré,Pass,Incomplete,,,,,,,,,3749052,63,42.5,55.0,93.7,18.0
11566,Jens Lehmann,Pass,Incomplete,,,,,,,,,3749052,63,16.7,44.9,80.5,22.5
11567,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,63,54.0,28.6,52.1,13.2
11568,Ashley Cole,Pass,,,,,,,,,,3749052,63,52.1,13.0,67.0,1.3
11569,Robert Pirès ,Pass,,,,,,,,,,3749052,63,69.4,1.1,63.7,11.0
11570,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,63,61.5,10.8,52.9,2.1
11571,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,63,34.3,24.3,9.8,35.8
11572,Jens Lehmann,Pass,Incomplete,,,,,,,,,3749052,64,12.7,43.7,70.4,52.6
11573,Patrick Vieira,Pass,,,,,,,,,,3749052,64,57.9,57.4,62.8,52.4
11574,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,64,62.8,52.4,66.4,60.7
11575,Patrick Vieira,Pass,,,,,,,,,,3749052,64,66.6,62.5,76.3,49.4
11576,Thierry Henry,Pass,Incomplete,,,,,,,,,3749052,64,76.1,49.4,73.0,49.8
11577,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,64,70.2,30.4,74.5,40.1
11578,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,64,20.9,23.3,41.5,15.0
11579,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,64,38.9,15.8,34.1,2.7
11580,Ashley Cole,Pass,,,,,,,,,,3749052,64,37.3,2.1,30.6,13.2
11581,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,64,30.6,13.2,21.3,6.5
11582,Ashley Cole,Pass,,,,,,,,,,3749052,64,21.3,6.5,31.3,17.6
11583,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,Incomplete,,,,,,,,,3749052,64,36.3,23.1,53.5,18.7
11584,Jens Lehmann,Pass,,,,,,,,,,3749052,65,15.5,45.5,22.4,67.8
11585,Robert Pirès ,Pass,,,,,,,,,,3749052,65,24.8,73.8,62.2,70.4
11586,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,65,62.2,70.4,57.9,70.6
11587,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,66,44.6,52.8,47.2,66.5
11588,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,66,47.2,66.5,39.7,61.5
11589,Jens Lehmann,Pass,,,,,,,,,,3749052,66,14.1,42.5,47.8,5.5
11590,Ashley Cole,Pass,,,,,,,,,,3749052,66,48.0,9.3,44.3,18.4
11591,Robert Pirès ,Cross,Incomplete,True,,,,,,,,3749052,67,102.8,1.7,111.7,33.0
11592,Robert Pirès ,Cross,Out,True,,,,,,,,3749052,67,97.1,14.4,120.0,59.6
11593,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749052,68,52.2,72.8,100.7,56.4
11594,Gilberto Aparecido da Silva,Pass,Out,,,,,,,,,3749052,68,89.6,73.6,81.2,79.5
11595,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,Incomplete,,,,,,,,,3749052,68,12.3,76.7,52.5,56.1
11596,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,68,31.4,58.7,46.6,48.8
11597,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,69,74.1,46.0,90.2,67.7
11598,Gilberto Aparecido da Silva,Pass,Incomplete,,,,,,,,,3749052,69,88.7,60.1,94.0,54.9
11599,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749052,69,51.3,70.3,74.1,59.7
11600,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,70,32.1,17.7,47.2,3.5
11601,Ashley Cole,Pass,,,,,,,,,,3749052,70,47.0,0.1,57.4,3.5
11602,Thierry Henry,Pass,,,,,,,,,,3749052,70,56.7,3.3,51.0,1.2
11603,Ashley Cole,Pass,,,,,,,,,,3749052,70,51.0,1.2,47.5,8.5
11604,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,70,48.9,9.2,61.2,14.4
11605,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,70,58.6,14.4,52.7,1.4
11606,Ashley Cole,Pass,,,,,,,,,,3749052,70,67.5,1.4,76.0,19.6
11607,Thierry Henry,Pass,,,,,,,,,,3749052,70,76.5,19.6,78.1,26.9
11608,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,70,96.5,11.8,82.4,18.4
11609,Thierry Henry,Pass,,,,,,,,,,3749052,70,84.1,19.9,81.2,40.1
11610,Robert Pirès ,Pass,,,,,,,,,,3749052,70,80.3,42.0,100.5,74.3
11611,Laureano Bisan-Etame Mayer,Cross,Out,True,,,,,,,,3749052,70,102.9,71.9,120.0,28.5
11612,Patrick Vieira,Pass,Incomplete,,,,,,,,,3749052,71,55.5,48.3,68.2,43.2
11613,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,72,32.6,39.2,58.5,37.8
11614,Thierry Henry,Pass,,,,,,,,,,3749052,72,67.2,34.8,103.6,27.2
11615,José Antonio Reyes Calderón,Pass,Incomplete,,,,,,,,,3749052,72,103.8,27.2,113.1,40.2
11616,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,72,22.3,25.2,30.0,29.8
11617,Robert Pirès ,Pass,,,,,,,,,,3749052,72,30.0,29.8,51.5,8.0
11618,Ashley Cole,Pass,,,,,,,,,,3749052,73,64.2,11.8,70.8,24.7
11619,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,73,69.6,27.2,71.4,36.6
11620,Robert Pirès ,Pass,,,,,,,,,,3749052,73,76.0,42.0,90.5,63.6
11621,Thierry Henry,Pass,Incomplete,,,,,,,,,3749052,73,93.3,61.3,104.2,40.2
11622,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,73,79.2,57.7,91.5,65.4
11623,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,73,98.0,67.6,97.4,62.2
11624,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,73,93.1,65.4,93.3,55.7
11625,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,73,69.4,71.6,81.5,74.2
11626,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,73,82.0,70.6,79.8,59.3
11627,Robert Pirès ,Pass,,,,,,,,,,3749052,73,80.9,52.3,74.6,43.0
11628,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,73,70.0,42.2,70.8,13.9
11629,Ashley Cole,Pass,,,,,,,,,,3749052,73,85.3,26.9,78.5,37.6
11630,Patrick Vieira,Pass,,,,,,,,,,3749052,73,77.6,38.8,75.2,49.3
11631,Robert Pirès ,Pass,,,,,,,,,,3749052,73,75.2,54.3,77.4,74.0
11632,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,73,77.4,74.0,74.0,56.3
11633,Robert Pirès ,Pass,,,,,,,,,,3749052,73,74.0,56.3,62.4,71.4
11634,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,73,61.1,72.6,66.4,77.2
11635,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,74,69.4,74.0,65.4,60.0
11636,Robert Pirès ,Pass,,,,,,,,,,3749052,74,59.7,59.6,29.8,41.4
11637,Jens Lehmann,Pass,,,,,,,,,,3749052,74,29.8,41.4,52.9,9.4
11638,Ashley Cole,Pass,,,,,,,,,,3749052,74,53.1,13.7,50.5,20.1
11639,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,74,50.5,20.1,50.1,10.0
11640,Ashley Cole,Pass,,,,,,,,,,3749052,74,50.1,10.0,55.3,28.1
11641,Robert Pirès ,Pass,,,,,,,,,,3749052,74,54.3,26.9,63.3,45.7
11642,Patrick Vieira,Pass,,,,,,,,,,3749052,74,60.7,45.5,62.4,67.2
11643,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,74,63.1,68.6,72.2,74.4
11644,Gilberto Aparecido da Silva,Pass,Incomplete,,,,,,,,,3749052,74,72.2,60.9,73.2,30.0
11645,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,74,33.0,52.9,38.8,59.6
11646,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,74,38.8,59.6,39.8,52.1
11647,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,74,43.8,53.7,48.1,48.1
11648,Patrick Vieira,Pass,,,,,,,,,,3749052,74,48.1,48.1,52.5,56.1
11649,Eduardo César Daude Gaspar,Pass,Incomplete,,,,,,,,,3749052,74,53.9,54.9,97.2,67.0
11650,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,75,75.2,80.0,67.2,60.1
11651,Patrick Vieira,Pass,,,,,,,,,,3749052,75,67.2,60.1,54.5,21.3
11652,Ashley Cole,Pass,,,,,,,,,,3749052,75,58.7,14.6,79.8,2.8
11653,Thierry Henry,Pass,,,True,,,,,,,3749052,75,85.1,13.5,105.0,20.3
11654,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,76,46.5,53.3,66.4,51.9
11655,José Antonio Reyes Calderón,Pass,Incomplete,,,,,,,,,3749052,76,66.6,51.9,65.2,58.7
11656,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,76,32.4,33.6,39.0,30.5
11657,Ashley Cole,Pass,,,,,,,,,,3749052,76,16.1,0.1,34.6,1.2
11658,Thierry Henry,Pass,,,,,,,,,,3749052,76,34.6,1.2,23.3,13.3
11659,Robert Pirès ,Pass,,,,,,,,,,3749052,76,23.3,13.3,17.3,1.8
11660,Ashley Cole,Pass,,,,,,,,,,3749052,76,17.1,1.8,21.1,15.3
11661,Robert Pirès ,Pass,Out,,,,,,,,,3749052,76,21.1,15.3,21.7,0.1
11662,Jens Lehmann,Pass,Unknown,,,,,,,,,3749052,77,5.2,19.5,80.0,5.0
11663,Patrick Vieira,Pass,,,,,,,,,,3749052,78,44.1,34.6,50.3,20.1
11664,Robert Pirès ,Pass,,,,,,,,,,3749052,78,50.3,20.1,44.1,22.9
11665,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,78,44.1,22.9,41.4,6.8
11666,Ashley Cole,Pass,,,,,,,,,,3749052,78,41.4,6.4,54.9,1.0
11667,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,78,55.1,1.2,57.3,15.7
11668,Robert Pirès ,Pass,,,,,,,,,,3749052,78,75.6,12.0,95.9,4.6
11669,Thierry Henry,Pass,,,,,,,,,,3749052,78,94.3,27.8,85.7,60.1
11670,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,78,88.3,58.9,99.8,59.8
11671,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,78,101.8,62.8,94.8,55.9
11672,Patrick Vieira,Pass,,,,,,,,,,3749052,78,94.8,55.9,95.2,63.6
11673,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,78,95.2,63.6,86.5,55.3
11674,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,78,89.1,47.0,81.9,47.7
11675,Robert Pirès ,Pass,Incomplete,,,,,,,,,3749052,78,81.7,48.1,97.6,69.2
11676,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,79,33.0,80.0,38.6,65.9
11677,Eduardo César Daude Gaspar,Pass,Incomplete,,,,,,,,,3749052,79,38.0,65.9,56.3,65.0
11678,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,79,45.9,57.8,41.0,40.5
11679,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,79,43.5,39.9,71.3,34.8
11680,Thierry Henry,Pass,Incomplete,,,,,,,,,3749052,79,71.3,34.8,72.1,45.4
11681,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,Incomplete,,,,,,,,,3749052,79,38.6,16.8,42.5,15.2
11682,Ashley Cole,Pass,,,,,,,,,,3749052,79,44.9,0.1,52.8,5.6
11683,Robert Pirès ,Pass,,,,,,,,,,3749052,79,52.8,5.6,46.5,1.8
11684,Ashley Cole,Pass,Incomplete,,,,,,,,,3749052,79,46.5,1.8,49.2,2.1
11685,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,80,44.5,2.4,31.9,40.9
11686,Kolo Habib Touré,Pass,,,,,,,,,,3749052,80,50.8,54.5,57.7,70.7
11687,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,80,58.5,68.9,63.8,53.7
11688,Patrick Vieira,Pass,Incomplete,,,,,,,,,3749052,80,49.4,63.2,56.5,72.0
11689,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,81,40.5,80.0,34.0,66.5
11690,Kolo Habib Touré,Pass,,,,,,,,,,3749052,81,26.0,59.2,8.0,45.0
11691,Jens Lehmann,Pass,,,,,,,,,,3749052,81,8.2,45.0,34.3,7.4
11692,Ashley Cole,Pass,,,,,,,,,,3749052,81,34.0,10.3,25.2,25.5
11693,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,81,38.6,41.3,56.0,46.8
11694,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,81,27.1,54.5,38.4,47.0
11695,Robert Pirès ,Pass,,,,,,,,,,3749052,81,38.4,47.0,49.0,53.1
11696,Patrick Vieira,Pass,,,,,,,,,,3749052,81,49.0,53.1,68.3,42.0
11697,Thierry Henry,Pass,Incomplete,,,,,,,,,3749052,81,66.4,43.8,71.3,50.0
11698,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,Incomplete,,,,,,,,,3749052,82,16.3,30.2,35.2,13.5
11699,Robert Pirès ,Pass,Incomplete,,,,,,,,,3749052,82,53.6,1.9,50.8,26.7
11700,Jens Lehmann,Pass,,,,,,,,,,3749052,82,6.0,36.0,55.0,38.0
11701,Eduardo César Daude Gaspar,Pass,Incomplete,,,,,,,,,3749052,82,55.0,38.0,65.8,43.1
11702,Kolo Habib Touré,Pass,Incomplete,,,,,,,,,3749052,83,44.5,40.9,46.7,35.0
11703,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,83,22.2,29.1,38.4,22.0
11704,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,83,24.4,80.0,32.2,69.9
11705,Robert Pirès ,Pass,,,,,,,,,,3749052,83,32.3,69.9,25.5,77.6
11706,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,83,25.5,77.6,29.7,72.4
11707,Robert Pirès ,Pass,,,,,,,,,,3749052,83,29.7,69.3,39.2,67.1
11708,Thierry Henry,Pass,,,,,,,,,,3749052,83,39.2,67.1,39.4,54.1
11709,Patrick Vieira,Pass,,,,,,,,,,3749052,83,39.8,44.2,38.8,29.6
11710,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,83,46.5,29.6,56.5,28.1
11711,Thierry Henry,Pass,,,,,,,,,,3749052,83,61.9,28.6,100.9,74.6
11712,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,84,104.2,74.0,84.3,72.8
11713,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,84,85.1,69.9,87.7,66.5
11714,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,84,84.7,60.6,69.7,55.1
11715,Patrick Vieira,Pass,,,,,,,,,,3749052,84,66.0,50.8,68.9,3.0
11716,Ashley Cole,Pass,,,,,,,,,,3749052,84,73.7,5.2,75.3,18.2
11717,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,84,50.0,9.1,70.2,5.8
11718,Ashley Cole,Pass,Incomplete,,,,,,,,,3749052,84,78.2,7.4,70.5,12.3
11719,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,85,20.4,55.3,6.8,45.8
11720,Jens Lehmann,Pass,,,,,,,,,,3749052,85,8.2,51.7,51.6,77.4
11721,Gilberto Aparecido da Silva,Pass,Incomplete,,,,,,,,,3749052,85,51.6,77.4,70.7,67.1
11722,Robert Pirès ,Pass,,,,,,,,,,3749052,85,35.6,26.3,41.0,29.7
11723,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,85,41.9,29.1,56.0,13.9
11724,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,85,75.6,13.7,107.8,12.3
11725,Thierry Henry,Pass,Incomplete,,,,,,,,,3749052,85,113.9,18.0,110.6,37.1
11726,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,86,82.5,41.5,81.4,67.1
11727,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,86,85.7,62.6,87.5,55.9
11728,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,86,87.5,55.9,81.7,52.9
11729,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,86,81.7,52.9,76.0,41.7
11730,Patrick Vieira,Pass,,,,,,,,,,3749052,86,75.8,35.8,74.2,5.8
11731,Ashley Cole,Pass,,,,,,,,,,3749052,86,75.8,4.8,79.2,1.1
11732,Thierry Henry,Pass,,,,,,,,,,3749052,86,76.4,3.0,110.4,73.8
11733,Ashley Cole,Pass,,,,,,,,,,3749052,86,42.7,5.2,48.8,13.3
11734,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,87,26.8,46.6,33.3,43.3
11735,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,87,43.7,53.1,53.4,67.5
11736,Gilberto Aparecido da Silva,Pass,Incomplete,,,,,,,,,3749052,87,51.2,65.7,53.9,62.2
11737,Ashley Cole,Pass,,,,,,,,,,3749052,87,24.2,1.9,50.6,23.3
11738,Thierry Henry,Pass,,,,,,,,,,3749052,87,49.8,21.9,43.3,43.8
11739,Eduardo César Daude Gaspar,Pass,Incomplete,,,,,,,,,3749052,87,43.3,35.3,53.0,16.2
11740,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,87,37.0,27.1,46.3,20.2
11741,Jens Lehmann,Pass,,,,,,,,,,3749052,88,6.0,44.0,58.3,3.2
11742,Thierry Henry,Pass,,,,,,,,,,3749052,88,55.9,3.2,53.4,11.1
11743,Robert Pirès ,Pass,,,,,,,,,,3749052,88,53.4,11.1,41.5,3.0
11744,Ashley Cole,Pass,,,,,,,,,,3749052,88,39.8,1.0,33.1,19.6
11745,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,88,33.1,19.6,42.9,17.4
11746,Robert Pirès ,Pass,,,,,,,,,,3749052,88,41.3,26.5,35.2,46.8
11747,Kolo Habib Touré,Pass,,,,,,,,,,3749052,88,42.7,46.2,49.0,33.0
11748,Robert Pirès ,Pass,,,,,,,,,,3749052,88,48.3,30.0,58.5,26.1
11749,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,88,58.1,24.7,55.7,4.0
11750,Ashley Cole,Pass,,,,,,,,,,3749052,88,57.7,1.6,64.2,0.3
11751,Thierry Henry,Pass,,,,,,,,,,3749052,88,63.8,4.4,63.2,17.4
11752,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,88,62.2,18.4,58.7,27.1
11753,Robert Pirès ,Pass,,,,,,,,,,3749052,88,58.3,26.9,53.4,61.0
11754,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,88,54.2,58.8,63.4,51.1
11755,Patrick Vieira,Pass,,,,,,,,,,3749052,89,62.6,51.1,57.7,59.4
11756,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,89,58.1,62.4,66.6,78.4
11757,Laureano Bisan-Etame Mayer,Pass,Incomplete,,,,,,,,,3749052,89,68.4,77.3,71.1,65.5
11758,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,89,66.2,80.0,70.1,69.9
11759,Thierry Henry,Pass,,,,,,,,,,3749052,89,70.1,69.9,68.0,78.7
11760,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,89,68.0,78.7,54.7,74.8
11761,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,89,60.9,76.2,70.1,68.7
11762,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,89,71.7,80.0,53.9,65.3
11763,Kolo Habib Touré,Pass,,,,,,,,,,3749052,89,49.8,62.4,15.3,51.4
11764,Jens Lehmann,Pass,,,,,,,,,,3749052,89,17.1,52.3,43.3,1.3
11765,Ashley Cole,Pass,,,,,,,,,,3749052,89,32.7,6.6,49.6,3.0
11766,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,89,49.6,3.0,31.1,7.7
11767,Patrick Vieira,Pass,,,,,,,,,,3749052,89,42.5,39.3,50.6,26.3
11768,Eduardo César Daude Gaspar,Pass,Incomplete,,,,,,,,,3749052,90,48.8,25.7,48.0,27.3
11769,Patrick Vieira,Pass,,,,,,,,,,3749052,90,52.0,35.3,42.7,42.8
11770,Robert Pirès ,Pass,,,,,,,,,,3749052,90,42.7,42.8,49.8,65.9
11771,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,90,50.2,65.9,57.3,73.4
11772,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,90,61.6,70.7,70.1,78.1
11773,Thierry Henry,Pass,,,,,,,,,,3749052,90,66.6,59.0,63.8,47.6
11774,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,90,63.2,44.4,66.4,35.0
11775,Patrick Vieira,Pass,,,,,,,,,,3749052,90,64.6,37.5,62.6,64.0
11776,Robert Pirès ,Pass,,,,,,,,,,3749052,90,62.6,64.0,49.6,45.2
11777,Kolo Habib Touré,Pass,,,,,,,,,,3749052,90,53.4,43.6,65.6,55.3
11778,Robert Pirès ,Pass,,,,,,,,,,3749052,90,63.8,52.9,54.2,28.3
11779,"Sulzeer Jeremiah ""Sol"" Campbell",Pass,,,,,,,,,,3749052,90,55.5,28.1,63.6,26.7
11780,Patrick Vieira,Pass,,,,,,,,,,3749052,90,63.8,26.1,73.7,20.4
11781,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,90,75.0,19.8,78.8,25.5
11782,Thierry Henry,Pass,,,,,,,,,,3749052,90,78.8,25.5,111.1,1.1
11783,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,90,109.8,1.6,96.1,1.3
11784,Ashley Cole,Pass,,,,,,,,,,3749052,90,96.1,1.3,89.7,7.0
11785,José Antonio Reyes Calderón,Pass,,,,,,,,,,3749052,90,89.7,6.2,92.4,0.8
11786,Ashley Cole,Pass,Out,,,,,,,,,3749052,90,92.4,0.8,120.0,14.7
11787,Eduardo César Daude Gaspar,Pass,,,,,,,,,,3749052,91,46.5,55.5,53.0,38.3
11788,Patrick Vieira,Pass,,,,,,,,,,3749052,91,47.4,40.1,36.4,22.7
11789,Ashley Cole,Pass,,,,,,,,,,3749052,91,39.7,20.6,98.1,1.0
11790,Robert Pirès ,Pass,,,,,,,,,,3749052,91,67.5,39.1,62.6,61.8
11791,Laureano Bisan-Etame Mayer,Pass,,,,,,,,,,3749052,91,63.4,64.8,75.6,72.5
11792,Gilberto Aparecido da Silva,Pass,,,,,,,,,,3749052,91,73.3,70.3,48.0,51.4
11793,Kolo Habib Touré,Pass,,,,,,,,,,3749052,91,45.7,47.8,56.7,44.4
11794,Robert Pirès ,Pass,,,,,,,,,,3749052,91,54.2,41.5,63.2,31.0
11795,Patrick Vieira,Pass,,,,,,,,,,3749052,92,54.7,27.5,39.0,18.6
11796,Robert Pirès ,Dribble,,,,,,,,,Incomplete,3749052,1,27.4,8.1,,
11797,Thierry Henry,Dribble,,,,,,,,,Incomplete,3749052,6,58.4,33.1,,
11798,Gilberto Aparecido da Silva,Dribble,,,,,,,,,Complete,3749052,11,64.3,55.7,,
11799,Gilberto Aparecido da Silva,Dribble,,,,,,,,,Complete,3749052,20,71.4,73.8,,
11800,Thierry Henry,Dribble,,,,,,,,,Incomplete,3749052,22,103.1,10.6,,
11801,Robert Pirès ,Dribble,,,,,,,,,Complete,3749052,29,69.3,18.8,,
11802,Kolo Habib Touré,Dribble,,,,,,,,,Incomplete,3749052,32,31.6,77.4,,
11803,Robert Pirès ,Dribble,,,,,,,,,Incomplete,3749052,35,113.1,14.0,,
11804,Thierry Henry,Dribble,,,,,,,,,Complete,3749052,45,88.8,10.6,,
11805,Thierry Henry,Dribble,,,,,,,,,Complete,3749052,45,109.4,12.5,,
11806,Thierry Henry,Dribble,,,,,,,,,Complete,3749052,45,110.3,13.4,,
11807,"Sulzeer Jeremiah ""Sol"" Campbell",Dribble,,,,,,,,,Complete,3749052,51,19.9,15.7,,
11808,Robert Pirès ,Dribble,,,,,,,,,Complete,3749052,52,45.7,15.3,,
11809,Thierry Henry,Dribble,,,,,,,,,Complete,3749052,52,101.6,9.1,,
11810,Patrick Vieira,Dribble,,,,,,,,,Incomplete,3749052,53,52.3,49.9,,
11811,Ashley Cole,Dribble,,,,,,,,,Incomplete,3749052,63,52.9,3.3,,
